jobid,submit,start,end,nnodes,duration,max_memory,randomness
9137,170595988,170595988,170595996,1,8,17,0.11
9138,170596000,170604000,170604529,1,529,79,0.54
9139,170596000,170604014,170605356,1,1342,75,0.32
9140,170596001,170604220,170605710,1,1490,90,0.71
9141,170596001,170604220,170605632,1,1411,76,0.71
9142,170596002,170604220,170605641,1,1421,76,0.97
9143,170596002,170604220,170605846,1,1625,75,0.0
9144,170596002,170604220,170605822,1,1601,75,0.23
9145,170596003,170604220,170605627,1,1406,75,0.07
9146,170596003,170604220,170605752,1,1531,76,0.39
9147,170596003,170604220,170605651,1,1430,79,0.12
9148,170596003,170604220,170605664,1,1444,74,0.45
9149,170596003,170604220,170605643,1,1422,90,0.65
9150,170596003,170604220,170605796,1,1575,86,0.18
9151,170596003,170604220,170605779,1,1558,76,0.7
9152,170596003,170604220,170605707,1,1486,90,0.3
9153,170596003,170604220,170605745,1,1524,90,0.8
9154,170596004,170604220,170605914,1,1693,90,0.01
9155,170596004,170604220,170605604,1,1383,75,0.03
9156,170596004,170604220,170605705,1,1485,165,0.69
9157,170596004,170604220,170605640,1,1419,90,0.19
9158,170596004,170604220,170605726,1,1505,75,0.6
9159,170596004,170604220,170605745,1,1524,89,0.03
9160,170596004,170604220,170605744,1,1523,75,0.97
9161,170596004,170604220,170605631,1,1410,76,0.61
9162,170596004,170604220,170605697,1,1476,79,0.48
9163,170596004,170604220,170605695,1,1474,86,0.13
9164,170596004,170604220,170605556,1,1335,75,0.14
9165,170596004,170596004,170596011,1,6,20,0.12
9166,170596004,170604220,170605711,1,1490,94,0.45
9167,170596004,170604220,170605643,1,1422,78,0.42
9168,170596004,170604220,170605709,1,1488,79,0.12
9169,170596004,170604220,170605717,1,1496,79,0.7
9170,170596004,170604220,170605800,1,1579,78,0.94
9171,170596004,170604220,170605916,1,1695,76,0.05
9172,170596004,170604220,170605930,1,1709,77,0.57
9173,170596004,170604220,170605594,1,1373,74,0.75
9174,170596004,170604220,170605740,1,1519,77,0.31
9175,170596005,170604220,170605681,1,1460,76,0.94
9176,170596005,170604220,170605672,1,1451,77,0.96
9177,170596005,170604220,170606010,1,1789,76,0.28
9178,170596005,170604220,170605841,1,1620,77,0.71
9179,170596005,170604220,170605678,1,1457,79,0.72
9180,170596005,170604220,170605628,1,1407,76,0.01
9181,170596005,170604220,170605717,1,1496,77,0.25
9182,170596005,170604220,170605690,1,1469,90,0.68
9183,170596005,170604220,170605712,1,1491,76,0.96
9184,170596005,170604220,170605716,1,1496,78,0.94
9185,170596005,170604220,170605771,1,1550,76,0.44
9186,170596005,170604221,170605781,1,1560,77,0.49
9187,170596005,170604221,170605727,1,1506,77,0.59
9188,170596005,170604221,170605644,1,1423,78,0.48
9189,170596005,170604221,170605675,1,1454,76,0.63
9190,170596005,170604221,170605759,1,1538,76,0.18
9191,170596008,170596009,170596017,1,8,21,0.0
9192,170596032,170596034,170596060,1,26,134,0.95
9193,170596044,170596081,170596161,1,79,22,0.93
9194,170596052,170596054,170596074,1,20,46,0.51
9195,170596073,170596073,170596137,1,63,48,0.53
9196,170596088,170596088,170596095,1,6,21,0.65
9197,170596093,170596094,170596192,1,98,146,0.26
9198,170596103,170596104,170596550,1,446,27,0.02
9199,170596103,170596103,170596106,1,2,21,0.35
9200,170596106,170596109,170596133,1,23,133,0.59
9201,170596116,170596135,170596287,1,152,87,0.42
9202,170596132,170596135,170596146,1,11,26,0.39
9203,170596133,170596135,170596859,1,723,138,0.45
9204,170596133,170596135,170596859,1,723,39,0.52
9205,170596137,170596155,170596169,1,14,27,0.88
9206,170596145,170596149,170596153,2,3,56,0.21
9207,170596160,170596160,170596211,1,50,34,0.66
9208,170596161,170596162,170596185,1,23,78,0.59
9209,170596178,170596178,170596205,1,26,170,0.63
9210,170596195,170596195,170596219,1,24,140,0.55
9211,170596196,170596197,170596696,1,498,22,0.24
9212,170596196,170596197,170596696,1,498,24,0.47
9213,170596198,170596220,170596721,1,501,36,0.01
9214,170596198,170596200,170603497,1,7296,136,0.63
9215,170596205,170596220,170596229,1,9,17,0.16
9216,170596205,170596206,170596230,1,24,164,0.22
9217,170596208,170596220,170604863,1,8643,152,0.66
9218,170596210,170596210,170596232,1,21,170,0.54
9219,170596219,170596220,170596243,1,23,26,0.36
9220,170596220,170596220,170596582,1,361,137,0.15
9221,170596221,170596223,170596588,1,364,39,0.81
9222,170596225,170596226,170596728,1,501,20,0.87
9223,170596230,170596230,170596243,1,13,68,0.28
9224,170596233,170596233,170596458,1,224,23,0.45
9225,170596235,170596244,170604274,2,8030,61,0.83
9226,170596242,170596244,170596431,1,187,200,0.77
9227,170596245,170596245,170596255,1,10,19,0.31
9228,170596254,170596254,170596262,1,7,61,0.09
9229,170596255,170596255,170596301,1,45,53,0.99
9230,170596261,170596261,170596272,1,10,110,0.58
9231,170596266,170612343,170612728,16,384,239,0.89
9232,170596275,170596275,170596282,1,7,41,0.25
9233,170596275,170596275,170596279,2,3,20,0.03
9234,170596277,170596277,170597177,1,899,25,0.51
9235,170596279,170596281,170597181,1,900,23,0.67
9236,170596283,170596283,170596345,1,62,312,0.5
9237,170596317,170596317,170596343,1,25,21,0.25
9238,170596318,170596318,170596328,1,9,33,0.1
9239,170596331,170596331,170596480,1,148,99,0.81
9240,170596332,170596332,170596337,1,5,17,0.84
9241,170596338,170596338,170596702,1,363,69,0.48
9242,170596341,170596341,170596705,1,364,26,0.9
9243,170596353,170596354,170596359,1,5,104,0.42
9244,170596358,170596359,170596400,1,40,127,0.92
9245,170596361,170596361,170596368,1,7,56,0.53
9246,170596362,170596402,170601274,4,4871,54,0.73
9247,170596362,170596365,170601274,4,4909,43,0.42
9248,170596396,170596396,170596403,1,7,21,0.21
9249,170596397,170596397,170596462,1,64,293,0.23
9250,170596399,170596402,170596406,1,4,104,0.91
9251,170596399,170596402,170596423,1,20,20,0.55
9252,170596415,170596416,170596424,1,8,18,0.79
9253,170596417,170596417,170596475,1,57,31,0.85
9254,170596430,170596430,170596438,1,8,16,0.13
9255,170596438,170596439,170596447,1,8,22,0.33
9256,170596440,170596451,170596492,1,41,63,0.07
9257,170596443,170596444,170596453,1,8,19,0.47
9258,170596453,170596455,170596463,1,8,21,0.89
9259,170596462,170596463,170596473,1,10,21,0.91
9260,170596463,170596464,170597188,1,723,106,0.32
9261,170596470,170596470,170596479,1,8,21,0.99
9262,170596482,170596483,170596490,4,6,21,0.0
9263,170596488,170596492,170597391,1,899,24,0.17
9264,170596488,170596492,170596994,1,502,20,0.08
9265,170596496,170596496,170596509,1,13,19,0.51
9266,170596499,170596499,170596508,1,9,36,0.97
9267,170596500,170596500,170596793,1,292,184,0.34
9268,170596501,170596501,170596512,1,10,18,0.06
9269,170596516,170596516,170596544,1,27,142,0.34
9270,170596520,170596523,170596578,1,54,144,0.31
9271,170596522,170596522,170596528,1,5,21,0.6
9272,170596525,170596525,170596802,1,277,35,0.61
9273,170596535,170596535,170596544,1,8,17,0.89
9274,170596577,170596577,170599141,1,2563,28,0.34
9275,170596578,170596579,170599214,1,2635,44,0.51
9276,170596579,170596580,170599095,1,2515,27,0.67
9277,170596591,170596596,170596638,1,42,63,0.92
9278,170596604,170596604,170601834,1,5230,34,0.21
9279,170596605,170596605,170602053,1,5448,35,0.67
9280,170596606,170596607,170601372,1,4765,70,0.81
9281,170596611,170596611,170602819,2,6208,40,0.46
9282,170596611,170596613,170596632,8,19,43,0.62
9283,170596624,170596624,170597487,1,863,122,0.03
9284,170596624,170596624,170597455,1,830,80,0.9
9285,170596625,170596625,170597058,1,432,125,0.53
9286,170596626,170596626,170597056,1,429,98,0.84
9287,170596627,170596627,170596654,1,27,33,0.02
9288,170596627,170596627,170605272,1,8644,42,0.62
9289,170596634,170596634,170596659,1,24,81,0.56
9290,170596640,170596640,170597048,1,407,63,0.83
9291,170596655,170596655,170597020,1,364,31,0.01
9292,170596657,170596657,170596664,1,7,17,0.11
9293,170596666,170596666,170596669,1,3,17,0.1
9294,170596669,170596671,170596698,1,27,20,0.6
9295,170596677,170596677,170596682,1,4,20,0.28
9296,170596682,170596684,170596696,1,12,18,0.7
9297,170596689,170596689,170596735,1,46,211,0.96
9298,170596696,170596697,170597198,1,500,135,0.44
9299,170596696,170596697,170597202,1,505,23,0.19
9300,170596699,170596699,170596715,1,15,21,0.18
9301,170596707,170596707,170596715,1,7,18,0.98
9302,170596721,170596721,170597225,1,503,46,0.86
9303,170596728,170596729,170597232,1,502,20,0.59
9304,170596741,170596741,170596771,1,29,221,0.21
9305,170596757,170596757,170596773,1,16,28,0.56
9306,170596758,170596758,170596797,1,38,64,0.25
9307,170596768,170604221,170605985,16,1764,161,0.14
9308,170596769,170604221,170605979,16,1758,152,0.33
9309,170596769,170604221,170606012,16,1791,146,0.74
9310,170596769,170604251,170606288,16,2036,189,0.36
9311,170596769,170604276,170606441,16,2164,271,0.46
9312,170596770,170606350,170607777,16,1426,167,0.4
9313,170596828,170596828,170596832,2,3,18,0.88
9314,170596830,170596831,170596864,1,33,64,0.67
9315,170596843,170596843,170600637,1,3794,112,0.93
9316,170596847,170596848,170596852,4,4,32,0.47
9317,170596849,170596849,170596858,1,9,17,0.75
9318,170596853,170596854,170597754,1,899,74,0.52
9319,170596859,170596859,170597582,1,723,53,0.42
9320,170596859,170596859,170597582,1,723,26,0.85
9321,170596865,170596865,170597766,1,900,48,0.62
9322,170596867,170596867,170596915,1,47,19,0.09
9323,170596869,170596869,170596877,1,7,24,0.33
9324,170596876,170596877,170596918,1,41,134,0.26
9325,170596877,170596877,170596882,1,4,19,0.48
9326,170596879,170596879,170596885,1,6,20,0.11
9327,170596890,170596890,170596931,1,41,62,0.18
9328,170596905,170596905,170596921,1,16,44,0.34
9329,170596908,170596908,170596914,1,5,17,0.42
9330,170596915,170596916,170598287,1,1371,41,0.75
9331,170596935,170596935,170596941,1,5,20,0.73
9332,170596936,170596936,170596940,1,3,18,0.99
9333,170596941,170596942,170597035,1,93,80,0.44
9334,170596959,170596959,170597001,1,42,63,0.43
9335,170596968,170596968,170597007,1,38,64,0.88
9336,170596972,170596972,170597014,1,41,131,0.74
9337,170596991,170596991,170596995,1,4,18,0.18
9338,170596994,170596995,170597498,1,502,22,0.38
9339,170597020,170597022,170597386,1,364,31,0.94
9340,170597032,170597032,170597035,1,2,18,0.42
9341,170597034,170597034,170597079,1,44,63,0.51
9342,170597049,170597049,170597428,1,379,37,0.51
9343,170597057,170597058,170597068,1,10,17,0.29
9344,170597062,170597062,170597068,1,5,18,0.52
9345,170597069,170597070,170597089,1,19,38,0.42
9346,170597096,170597096,170597115,1,18,92,0.48
9347,170597101,170597102,170597109,1,6,19,0.41
9348,170597102,170597102,170597135,1,32,39,0.54
9349,170597106,170597106,170597168,1,61,62,0.86
9350,170597115,170597115,170597233,1,118,34,0.73
9351,170597121,170597121,170597155,1,33,129,0.93
9352,170597128,170597128,170597153,1,24,112,0.29
9353,170597153,170597165,170597206,1,41,19,0.08
9354,170597177,170597177,170598077,1,899,112,0.28
9355,170597181,170597181,170598082,1,900,45,0.08
9356,170597181,170597181,170597467,4,285,192,0.96
9357,170597187,170597187,170597208,1,20,23,0.51
9358,170597198,170597199,170597699,1,499,23,0.99
9359,170597199,170597199,170597923,1,724,41,0.76
9360,170597202,170597204,170597704,1,500,23,0.57
9361,170597214,170597238,170597250,1,12,17,0.4
9362,170597225,170597225,170597726,1,501,23,0.59
9363,170597232,170597233,170597734,1,500,46,0.87
9364,170597234,170597234,170599992,1,2758,25,0.62
9365,170597242,170597242,170597275,1,33,222,0.96
9366,170597251,170597262,170597276,1,14,18,0.46
9367,170597264,170597265,170597467,4,202,178,0.09
9368,170597271,170597271,170597995,1,723,18,0.69
9369,170597282,170597286,170597308,1,21,17,0.71
9370,170597295,170597295,170597300,1,5,19,0.16
9371,170597307,170597307,170597322,1,15,409,0.58
9372,170597319,170597320,170597345,2,25,129,0.42
9373,170597346,170597347,170600299,4,2952,66,0.43
9374,170597391,170597392,170598292,1,899,24,0.64
9375,170597435,170597435,170597439,1,4,18,0.96
9376,170597498,170597499,170598002,1,502,22,0.36
9377,170597522,170597523,170606167,2,8644,64,0.04
9378,170597531,170597531,170597545,1,13,21,0.94
9379,170597542,170597542,170597545,1,2,112,0.78
9380,170597551,170597551,170598022,1,471,33,0.08
9381,170597572,170597572,170597581,1,8,112,0.23
9382,170597582,170597582,170598308,1,725,31,0.28
9383,170597582,170597582,170598308,1,725,27,0.3
9384,170597656,170597656,170597665,1,9,22,0.27
9385,170597699,170597699,170598200,1,500,113,1.0
9386,170597704,170597705,170598205,1,500,22,0.08
9387,170597726,170597729,170598229,1,500,23,0.7
9388,170597734,170597735,170598235,1,500,23,0.21
9389,170597754,170597755,170598657,1,902,48,0.87
9390,170597766,170597766,170598667,1,901,23,0.82
9391,170597771,170597771,170597774,2,2,96,0.05
9392,170597775,170597775,170597781,2,5,129,0.85
9393,170597826,170597826,170597835,1,8,17,0.61
9394,170597941,170597941,170597947,1,5,18,0.3
9395,170597943,170597943,170597995,1,52,32,0.14
9396,170597974,170597974,170597980,1,5,18,0.14
9397,170597998,170597998,170598022,1,24,26,0.85
9398,170598002,170598004,170598505,1,501,22,0.21
9399,170598052,170598052,170598062,1,9,32,0.1
9400,170598077,170598078,170598979,1,900,38,0.53
9401,170598082,170598084,170598983,1,899,44,0.29
9402,170598099,170598099,170598823,1,723,37,0.33
9403,170598112,170598112,170598764,2,652,26,0.74
9404,170598142,170598142,170598367,1,224,21,0.82
9405,170598167,170598167,170598175,1,7,17,0.23
9406,170598181,170598181,170598193,1,12,18,0.89
9407,170598197,170598197,170598372,1,174,22,0.49
9408,170598200,170598201,170598701,1,499,113,0.73
9409,170598229,170598231,170598731,1,500,22,0.88
9410,170598235,170598236,170598738,1,502,39,0.66
9411,170598292,170598294,170599196,1,902,25,0.74
9412,170598308,170598308,170599031,1,723,26,0.51
9413,170598308,170598308,170599031,1,723,27,0.74
9414,170598322,170598322,170605135,1,6813,69,0.24
9415,170598322,170598322,170605135,1,6812,67,0.96
9416,170598322,170598322,170605135,1,6812,81,0.24
9417,170598322,170598322,170605135,1,6812,99,0.76
9418,170598448,170598448,170598645,1,196,25,0.42
9419,170598462,170598463,170599186,1,723,211,0.43
9420,170598505,170598506,170599010,1,504,33,0.52
9421,170598657,170598659,170599557,1,898,24,0.05
9422,170598667,170598668,170599570,1,901,29,0.25
9423,170598701,170598704,170599203,1,499,113,0.95
9424,170598738,170598740,170599240,1,499,22,0.34
9425,170598747,170598747,170599572,2,824,80,0.42
9426,170598747,170598747,170599584,2,836,61,0.49
9427,170598747,170598747,170599584,2,837,57,0.98
9428,170598747,170598748,170599574,2,826,70,0.28
9429,170598747,170598748,170599594,2,846,57,0.48
9430,170598747,170598748,170599596,2,848,60,0.96
9431,170598747,170598748,170599593,2,845,58,0.34
9432,170598748,170598748,170599593,2,845,57,0.51
9433,170598748,170598748,170599595,2,847,58,0.64
9434,170598748,170598748,170599595,2,847,57,0.47
9435,170598748,170598748,170599575,2,827,57,0.84
9436,170598748,170598748,170599594,2,846,56,0.35
9437,170598748,170598748,170599573,2,825,72,0.44
9438,170598748,170598753,170599596,2,843,66,0.12
9439,170598748,170598758,170599581,2,822,123,0.25
9440,170598748,170598758,170599585,2,826,139,0.05
9441,170598748,170598758,170599580,2,821,137,0.75
9442,170598748,170598758,170599600,2,842,219,0.55
9443,170598748,170598758,170599592,2,834,137,0.39
9444,170598748,170598758,170599580,2,821,143,0.9
9445,170598748,170598758,170599581,2,823,137,0.7
9446,170598748,170598758,170599579,2,820,143,0.88
9447,170598748,170598766,170600209,2,1443,370,0.33
9448,170598748,170598766,170599589,2,823,60,0.28
9449,170598748,170598766,170599588,2,822,58,0.19
9450,170598748,170598766,170599611,2,845,57,0.88
9451,170598748,170598766,170599615,2,849,58,0.7
9452,170598748,170598766,170599719,2,953,74,0.33
9453,170598748,170598766,170599592,2,826,71,0.39
9454,170598748,170598766,170599589,2,823,57,0.45
9455,170598748,170598766,170599577,2,811,58,0.43
9456,170598748,170598766,170599589,2,823,58,0.67
9457,170598749,170598766,170599624,2,858,70,0.42
9458,170598749,170598766,170599611,2,845,72,0.72
9459,170598749,170598766,170599589,2,823,72,0.0
9460,170598749,170598766,170599592,2,826,57,0.66
9461,170598749,170598766,170599590,2,824,62,0.56
9462,170598749,170598766,170599597,2,831,60,0.3
9463,170598749,170598766,170599602,2,836,56,0.16
9464,170598749,170598766,170599589,2,823,72,0.14
9465,170598749,170598766,170599608,2,842,71,0.31
9466,170598749,170598766,170599588,2,822,63,0.67
9467,170598749,170598766,170599590,2,824,66,0.1
9468,170598749,170598766,170599587,2,821,58,0.92
9469,170598749,170598766,170599607,2,841,81,0.19
9470,170598749,170598766,170599599,2,833,61,0.11
9471,170598749,170598766,170599630,2,864,59,0.8
9472,170598749,170598766,170599621,2,855,71,0.03
9473,170598749,170598766,170599602,2,836,63,0.6
9474,170598749,170598766,170599611,2,845,72,0.61
9475,170598749,170598766,170599589,2,823,70,0.76
9476,170598749,170598766,170599589,2,823,62,0.96
9477,170598749,170598766,170599590,2,824,58,0.33
9478,170598749,170598766,170599611,2,845,59,0.1
9479,170598749,170598766,170599580,2,814,160,0.84
9480,170598749,170598766,170599588,2,822,58,0.08
9481,170598750,170598766,170599609,2,843,57,0.97
9482,170598750,170598766,170599612,2,846,58,0.71
9483,170598750,170598766,170599611,2,845,71,0.59
9484,170598750,170598766,170599601,2,835,59,0.02
9485,170598750,170598766,170599800,2,1034,72,0.83
9486,170598750,170598772,170599597,2,824,72,0.77
9487,170598750,170598787,170599624,2,837,57,0.52
9488,170598750,170598787,170599618,2,830,58,0.37
9489,170598750,170598787,170599615,2,828,62,0.09
9490,170598750,170598787,170599616,2,828,73,0.11
9491,170598750,170598787,170599612,2,824,60,0.7
9492,170598750,170598787,170599614,2,827,58,0.95
9493,170598750,170598787,170599616,2,829,74,0.82
9494,170598750,170598787,170599592,2,804,57,0.1
9495,170598750,170598787,170599616,2,828,67,0.15
9496,170598750,170598787,170599618,2,830,62,0.48
9497,170598750,170598787,170599634,2,847,61,0.99
9498,170598750,170598787,170599636,2,848,59,0.87
9499,170598750,170598787,170599618,2,830,155,0.6
9500,170598750,170598787,170599617,2,829,60,0.64
9501,170598750,170598787,170599602,2,814,79,0.7
9502,170598751,170598787,170599623,2,836,57,0.99
9503,170598751,170598839,170599689,2,850,78,0.64
9504,170598751,170598839,170599663,2,824,77,0.24
9505,170598751,170598839,170599675,2,836,97,0.54
9506,170598751,170598839,170599689,2,850,76,0.96
9507,170598751,170598839,170599667,2,828,77,0.97
9508,170598751,170598839,170599661,2,822,79,0.36
9509,170598751,170598839,170599666,2,827,78,0.99
9510,170598751,170598839,170599663,2,824,78,0.83
