jobid,submit,start,end,nnodes,duration,max_memory,randomness
11672,168593079,168593079,168593232,7,152,115,0.54
11673,168593243,168593243,168593395,7,152,114,0.71
11674,168593405,168593405,168593559,7,153,114,0.08
11675,168593567,168593567,168593720,7,153,112,0.3
11676,168591525,168591525,168591663,7,138,121,0.25
11677,168591667,168591667,168591805,7,138,116,0.85
11678,168591807,168591807,168591958,7,151,115,0.43
11679,168591962,168591962,168592117,7,155,119,0.1
11680,168592126,168592126,168592281,7,155,114,0.81
11681,168592284,168592284,168592442,7,157,114,0.15
11682,168592448,168592448,168592610,7,162,119,0.53
11683,168592614,168592614,168592772,7,157,114,0.71
11684,168590322,168591206,168594025,4,2819,118,0.63
11685,168591206,168591206,168593997,1,2791,97,0.65
11686,168591206,168591206,168594025,1,2819,91,0.65
11687,168590371,168590427,168591363,4,935,275,0.97
11688,168590381,168590383,168592621,1,2238,133,0.37
11689,168590396,168590418,168590488,1,70,112,0.52
11690,168590407,168590427,168590858,14,431,358,0.36
11691,168590428,168590428,168590853,1,425,445,0.01
11692,168590428,168590428,168590855,1,426,377,0.04
11693,168590428,168590428,168590856,1,427,358,0.12
11694,168590428,168590428,168590857,1,428,346,0.43
11695,168590428,168590428,168590855,1,427,365,0.04
11696,168590428,168590428,168590852,1,424,362,0.54
11697,168590428,168590428,168590858,1,430,382,0.12
11698,168590428,168590428,168590856,1,428,385,0.56
11699,168590428,168590428,168590856,1,427,376,0.52
11700,168590428,168590428,168590856,1,428,410,0.01
11701,168590428,168590428,168590856,1,428,330,0.57
11702,168590428,168590428,168590856,1,428,364,0.09
11703,168590428,168590428,168590855,1,427,343,0.7
11704,168590409,168590409,168594731,1,4321,142,0.29
11705,168590436,168590720,168594816,1,4095,87,0.69
11706,168590446,168597101,168597526,10,425,118,0.62
11707,168590460,168590460,168594783,1,4323,197,0.71
11708,168590653,168590653,168590834,6,180,85,0.1
11709,168590463,168590463,168594786,1,4322,68,0.97
11710,168590471,168590488,168590565,1,76,320,0.65
11711,168590473,168590492,168590747,1,255,52,0.11
11712,168590496,168590498,168590771,1,272,57,0.75
11713,168590497,168590665,168592825,18,2160,89,0.79
11714,168590666,168590666,168591850,1,1184,68,0.58
11715,168590666,168590666,168592825,1,2159,75,0.07
11716,168590666,168590666,168592825,1,2158,59,0.34
11717,168590667,168590667,168592825,1,2158,69,0.7
11718,168590667,168590667,168592825,1,2158,109,0.55
11719,168590667,168590667,168592825,1,2158,54,0.76
11720,168590667,168590667,168591689,1,1021,67,0.88
11721,168590667,168590667,168592825,1,2158,59,0.63
11722,168590667,168590667,168592825,1,2158,73,0.53
11723,168590666,168590666,168592825,1,2159,71,0.56
11724,168590666,168590666,168592825,1,2159,80,0.55
11725,168590666,168590666,168592825,1,2159,77,0.3
11726,168590666,168590666,168592825,1,2159,76,0.25
11727,168590666,168590666,168592825,1,2159,71,0.4
11728,168590666,168590666,168592825,1,2159,67,0.22
11729,168590666,168590666,168592825,1,2159,69,0.99
11730,168590666,168590666,168592825,1,2159,80,0.41
11731,168590500,168590665,168592825,22,2160,73,0.84
11732,168590666,168590666,168591487,1,821,63,0.95
11733,168590666,168590666,168592825,1,2159,67,0.94
11734,168590666,168590666,168592825,1,2158,61,0.99
11735,168590667,168590667,168592825,1,2158,77,0.66
11736,168590667,168590667,168592825,1,2158,58,0.03
11737,168590667,168590667,168592825,1,2158,62,0.48
11738,168590667,168590667,168592825,1,2158,91,0.57
11739,168590667,168590667,168592825,1,2158,68,0.85
11740,168590667,168590667,168592825,1,2158,75,0.7
11741,168590667,168590667,168592825,1,2158,79,0.71
11742,168590667,168590667,168592825,1,2158,69,0.06
11743,168590666,168590666,168592825,1,2159,67,0.98
11744,168590667,168590667,168592825,1,2158,91,0.27
11745,168590667,168590667,168592825,1,2158,88,0.17
11746,168590666,168590666,168592825,1,2159,64,0.68
11747,168590666,168590666,168592825,1,2159,72,1.0
11748,168590666,168590666,168590938,1,272,62,0.15
11749,168590666,168590666,168592825,1,2159,65,0.67
11750,168590666,168590666,168592825,1,2159,64,0.44
11751,168590666,168590666,168592825,1,2159,56,0.5
11752,168590666,168590666,168592825,1,2159,79,0.25
11753,168590522,168590662,168591046,8,384,337,0.86
11754,168590548,168597322,168597751,10,428,122,0.81
11755,168590662,168590662,168592103,2,1441,74,0.84
11756,168590574,168590961,168591236,1,274,44,0.65
11757,168590962,168590962,168591236,1,273,45,0.32
11758,168590640,168590668,168591066,1,397,63,0.5
11759,168590653,168590837,168591019,6,182,75,0.88
11760,168590680,168590684,168593567,2,2882,76,0.45
11761,168590685,168590685,168593567,1,2882,70,0.26
11762,168590681,168590695,168591275,10,579,445,0.64
11763,168590684,168590695,168591362,10,666,504,0.09
11764,168590687,168591386,168591757,4,371,50,0.51
11765,168590725,168590725,168592887,3,2162,159,0.87
11766,168590725,168590725,168592886,3,2161,107,0.18
11767,168590698,168591409,168591799,4,390,53,0.03
11768,168590705,168592326,168592508,4,182,67,0.03
11769,168590761,168590761,168592143,2,1382,61,0.96
11770,168590747,168590760,168590962,1,201,53,0.61
11771,168591705,168591705,168591869,32,164,317,0.92
11772,168590774,168590792,168590877,1,84,48,0.68
11773,168590824,168590824,168592626,1,1801,55,0.25
11774,168590824,168590824,168592626,1,1801,54,0.37
11775,168590836,168590836,168590945,2,109,41,0.01
11776,168591022,168591022,168591204,6,182,75,0.31
11777,168590888,168590888,168591612,1,723,48,0.29
11778,168590918,168591605,168592864,4,1259,485,0.57
11779,168590929,168590929,168591110,1,180,104,0.15
11780,168590929,168590929,168591110,2,180,116,0.41
11781,168590950,168590964,168591029,1,64,327,0.42
11782,168590962,168590996,168591197,1,201,50,0.35
11783,168591879,168591879,168593948,8,2068,54,0.95
11784,168591005,168591005,168591091,2,85,57,0.87
11785,168591206,168591206,168591389,6,182,75,0.65
11786,168591032,168591034,168591100,4,66,264,0.47
11787,168591085,168591085,168591446,1,360,73,0.81
11788,168591066,168591085,168591438,1,352,54,0.16
11789,168591097,168591182,168591256,10,73,256,0.06
11790,168591119,168591166,168592149,1,982,45,0.57
11791,168591140,168591968,168596266,7,4298,106,0.89
11792,168591140,168592055,168596354,7,4298,100,0.84
11793,168591142,168600173,168600506,16,333,107,0.64
11794,168591161,168591238,168595077,1,3839,69,0.32
11795,168591198,168591198,168591259,1,61,47,0.94
11796,168591293,168591293,168591389,1,95,47,0.29
11797,168591762,168591762,168591879,1,116,43,0.61
11798,168591985,168591985,168592063,1,77,45,0.53
11799,168592091,168592091,168592162,1,70,44,0.04
11800,168591465,168591465,168591561,1,96,47,0.06
11801,168591186,168591186,168591704,1,518,43,0.39
11802,168591716,168591716,168591777,1,61,41,0.67
11803,168591780,168591780,168591859,1,79,42,0.45
11804,168591866,168591866,168591936,1,69,44,0.55
11805,168591171,168591248,168592545,1,1297,61,0.75
11806,168591178,168591206,168592488,1,1282,106,0.43
11807,168591184,168591212,168592883,1,1670,120,0.62
11808,168591194,168591212,168591277,1,65,320,0.75
11809,168591197,168591212,168591348,1,136,53,0.49
11810,168591205,168592828,168595230,16,2402,99,0.91
11811,168591390,168591390,168591573,6,182,76,0.22
11812,168591218,168591708,168596029,4,4321,131,0.85
11813,168591709,168591709,168596029,1,4320,129,0.95
11814,168591709,168591709,168596030,1,4321,122,0.17
11815,168591709,168591709,168596030,1,4321,136,0.63
11816,168591220,168591222,168591553,4,331,170,0.93
11817,168591232,168591232,168595554,1,4322,86,0.22
11818,168591238,168591264,168591588,4,324,167,0.9
11819,168591266,168591405,168595727,1,4322,44,0.3
11820,168591321,168591321,168592100,4,779,63,0.94
11821,168591306,168591314,168591428,4,114,215,0.37
11822,168593082,168593082,168597404,18,4322,95,0.96
11823,168591367,168591367,168591763,1,396,81,0.95
11824,168591393,168591393,168591763,1,369,93,0.09
11825,168591315,168591363,168591945,10,582,441,0.37
11826,168591369,168591389,168592054,10,664,502,0.69
11827,168591575,168591575,168591758,6,182,77,0.53
11828,168591566,168591566,168591774,1,207,147,0.06
11829,168591438,168591450,168591688,1,238,55,0.73
11830,168591484,168591625,168595945,1,4320,52,0.5
11831,168591628,168591628,168595949,1,4320,44,0.8
11832,168591510,168591846,168596167,1,4320,56,0.43
11833,168591528,168591567,168591706,1,138,53,0.19
11834,168591536,168591876,168596197,1,4320,61,0.23
11835,168591538,168591567,168591861,1,293,47,0.58
11836,168591564,168591594,168592101,1,506,61,0.6
11837,168591760,168591760,168591942,6,182,73,0.15
11838,168591968,168591968,168596289,1,4321,64,0.86
11839,168591800,168591800,168595216,1,3416,38,0.79
11840,168591592,168591625,168591867,1,241,61,0.15
11841,168591605,168591625,168592106,1,481,51,0.49
11842,168591935,168591935,168592204,1,269,40,0.48
11843,168591626,168591628,168592229,1,601,51,0.08
11844,168591640,168591701,168592421,256,720,140,0.6
11845,168591654,168591704,168591969,4,264,139,0.62
11846,168591674,168591704,168591966,4,262,137,0.86
11847,168591688,168591899,168592020,1,121,63,0.48
11848,168591703,168592459,168593181,256,721,134,0.27
11849,168591880,168591880,168592032,2,151,87,0.76
11850,168591790,168591790,168591850,2,60,76,0.25
11851,168591747,168591791,168592186,256,395,134,0.87
11852,168591778,168591791,168592434,256,642,137,0.32
11853,168592422,168592422,168593440,2048,1017,244,0.55
11854,168591791,168593182,168593845,256,663,137,0.85
11855,168594575,168594575,168598896,30,4320,168,0.77
11856,168591867,168592697,168593699,12,1002,159,0.85
11857,168591890,168597466,168598239,10,773,126,0.74
11858,168591925,168594575,168598895,36,4320,65,0.84
11859,168591929,168591931,168592052,1,121,115,0.57
11860,168591931,168591931,168592051,1,119,54,0.93
11861,168591931,168591931,168592052,1,120,44,0.42
11862,168591929,168591931,168592257,1,325,126,0.2
11863,168591932,168591932,168592257,1,325,47,0.8
11864,168591999,168591999,168592082,1,82,51,0.07
11865,168592098,168592098,168592188,1,89,46,0.87
11866,168592269,168592269,168592352,1,82,43,0.75
11867,168592360,168592360,168592430,1,70,43,0.78
11868,168592434,168592434,168592521,1,87,44,0.75
11869,168591986,168592086,168592784,1,697,47,0.63
11870,168592232,168592232,168593550,1,1318,52,0.06
11871,168591996,168592406,168593099,1,692,43,0.82
11872,168591998,168592086,168596389,1,4302,260,0.87
11873,168592545,168592545,168596145,1,3599,46,0.46
11874,168592588,168592588,168596191,1,3602,48,0.7
11875,168592701,168592701,168596301,1,3600,51,0.71
11876,168592701,168592701,168596301,1,3600,48,0.55
11877,168592119,168592119,168596442,1,4323,148,0.59
11878,168592761,168592761,168596362,1,3601,47,0.14
11879,168592776,168592776,168596375,1,3599,48,0.89
11880,168592044,168592878,168593176,1,298,44,0.25
11881,168592051,168592884,168593518,1,633,41,0.94
11882,168593137,168593137,168596741,1,3603,44,0.17
11883,168593140,168593140,168595096,1,1955,44,0.22
11884,168593109,168593109,168596710,1,3601,47,0.38
11885,168592066,168597466,168597884,10,418,126,0.64
11886,168592074,168592074,168592188,4,114,127,0.16
11887,168593201,168593201,168596805,1,3603,46,0.13
11888,168592074,168592074,168592134,6,60,83,0.4
11889,168593201,168593201,168596805,1,3603,45,0.19
11890,168592072,168592231,168594897,2,2665,69,0.69
11891,168592088,168592326,168595802,4,3476,84,0.9
11892,168592095,168592291,168594903,2,2612,65,0.35
11893,168592098,168592459,168595241,2,2781,66,0.21
11894,168592104,168592459,168595186,2,2726,67,0.26
11895,168592105,168592591,168595182,2,2591,68,0.4
11896,168592106,168592308,168592526,1,217,55,0.57
11897,168592106,168592591,168595200,2,2608,68,0.35
11898,168592108,168592723,168595536,2,2812,66,0.87
11899,168593155,168593155,168595679,1,2524,73,0.84
11900,168592110,168592727,168595428,2,2701,67,0.49
11901,168592111,168592308,168596631,1,4322,173,0.67
11902,168592112,168592828,168595411,2,2583,67,0.52
11903,168592113,168592854,168595464,2,2609,68,0.72
11904,168592116,168593126,168595836,2,2710,64,0.7
11905,168592136,168592136,168592300,32,164,342,0.57
11906,168592139,168592737,168597058,8,4321,68,0.47
11907,168592145,168592145,168592309,32,164,81,0.26
11908,168592142,168592144,168592270,8,125,76,0.4
11909,168592149,168592149,168592312,32,163,395,0.74
11910,168592149,168592360,168593354,1,994,42,0.24
11911,168592153,168592153,168592333,6,180,83,0.99
11912,168592151,168592152,168592215,5,62,60,0.25
11913,168592153,168592153,168592315,32,162,132,0.07
11914,168592157,168592157,168592340,6,182,80,0.47
11915,168592162,168592162,168592324,32,162,391,0.47
11916,168592165,168592165,168592331,32,165,363,0.51
11917,168592165,168592360,168592835,1,475,61,0.2
11918,168592174,168592174,168592336,32,162,337,0.57
11919,168592172,168592360,168592589,1,229,50,0.13
11920,168592179,168592179,168592343,32,163,341,0.11
11921,168592188,168592188,168592352,32,163,352,0.68
11922,168592193,168592193,168592358,32,164,374,0.19
11923,168592198,168592198,168592361,32,162,403,0.22
11924,168593443,168593443,168593607,32,164,305,0.81
11925,168593443,168593443,168593607,32,164,377,0.73
11926,168592260,168592260,168592327,4,66,88,0.52
11927,168593443,168593443,168593607,32,164,313,0.52
11928,168593443,168593443,168593607,32,164,305,0.66
11929,168593443,168593443,168593607,32,164,309,0.13
11930,168593443,168593443,168593607,32,164,317,0.83
11931,168593443,168593443,168593607,32,164,299,0.56
11932,168592243,168592499,168595803,4,3304,76,0.19
11933,168593443,168593443,168593607,32,164,99,0.63
11934,168593443,168593443,168593607,32,164,344,0.76
11935,168592363,168592363,168592434,1,71,42,0.5
11936,168592439,168592439,168592523,1,84,42,0.54
11937,168592584,168592584,168593097,1,512,44,0.04
11938,168593106,168593106,168593188,1,82,42,0.66
11939,168593265,168593265,168593363,1,98,42,0.82
11940,168592264,168592267,168592327,5,60,66,0.31
11941,168592266,168592267,168592330,5,62,62,0.08
11942,168593443,168593443,168593607,32,164,331,0.23
11943,168593443,168593443,168593607,32,164,324,0.71
11944,168593443,168593443,168593607,32,164,296,0.01
11945,168592326,168593193,168593594,7,400,115,0.71
11946,168593443,168593443,168593607,32,164,300,0.97
11947,168592360,168592360,168592542,6,181,81,0.66
11948,168593443,168593443,168593607,32,164,280,0.36
11949,168592360,168592360,168592542,6,181,84,0.01
11950,168593443,168593443,168593607,32,164,299,0.79
11951,168593443,168593443,168593607,32,164,319,0.24
11952,168592360,168592588,168592726,6,137,81,0.11
11953,168592360,168592591,168592711,6,119,89,0.12
11954,168593443,168593443,168593600,32,157,296,0.6
11955,168593443,168593443,168593607,32,164,368,0.49
11956,168593443,168593443,168593607,32,163,307,0.9
11957,168593443,168593443,168593607,32,163,291,0.95
11958,168592393,168592394,168592558,1,164,158,0.25
11959,168592420,168593193,168597443,8,4250,180,0.32
11960,168592445,168592447,168593656,1,1209,167,0.69
11961,168592460,168593440,168594154,256,714,138,0.71
11962,168592553,168592553,168592650,4,97,50,0.44
11963,168592472,168593402,168593980,10,577,437,0.31
11964,168592475,168592704,168593087,4,383,168,0.58
11965,168592477,168593410,168594079,10,668,504,0.23
11966,168592480,168592545,168592678,8,132,79,0.64
11967,168592486,168592841,168593223,4,382,169,0.56
11968,168592487,168592864,168593247,4,383,444,0.36
11969,168593767,168593767,168594009,1,242,55,0.48
11970,168592587,168592591,168592746,7,154,82,0.45
11971,168592593,168592634,168592816,1,182,61,0.34
11972,168592618,168592618,168592689,4,71,116,0.85
11973,168592605,168592605,168592696,1,91,173,0.56
11974,168592618,168592854,168593794,4,940,58,0.67
11975,168592682,168592733,168593372,1,639,68,0.8
11976,168592682,168592733,168593371,1,637,65,0.13
11977,168592682,168592838,168593363,1,525,68,0.19
11978,168592682,168592841,168593367,1,526,68,0.73
11979,168592683,168593112,168593365,1,252,64,0.67
11980,168592683,168593116,168593378,1,262,68,0.62
11981,168592683,168593190,168593365,1,175,56,0.0
11982,168592683,168593190,168593372,1,182,61,0.61
11983,168592683,168593155,168593382,1,227,63,0.41
11984,168592683,168593155,168593363,1,208,62,0.82
11985,168592683,168593155,168593370,1,215,60,0.91
11986,168592683,168593155,168593371,1,215,62,0.58
11987,168592690,168592694,168592756,1,62,59,0.87
11988,168592690,168592857,168596232,4,3374,54,0.83
11989,168592691,168592691,168592754,4,63,97,0.46
11990,168592757,168592757,168597049,2,4291,52,0.97
11991,168592701,168592701,168592808,1,107,180,0.13
11992,168592701,168592701,168592924,1,223,177,0.19
11993,168592794,168592794,168597088,2,4293,54,0.85
11994,168592705,168597167,168597428,1,260,47,0.36
11995,168592705,168597167,168597418,1,250,47,0.85
11996,168592705,168597372,168597632,1,260,47,0.76
11997,168592706,168597372,168597633,1,261,44,0.52
11998,168592706,168597479,168597727,1,248,50,0.42
11999,168592706,168597479,168597721,1,242,51,0.08
12000,168592706,168597977,168598231,1,253,52,0.41
12001,168592706,168598079,168598329,1,249,47,0.37
12002,168592706,168599660,168599905,1,245,51,0.11
12003,168592706,168599725,168599965,1,240,49,0.56
12004,168592706,168598956,168599207,1,250,51,0.29
12005,168592706,168598956,168599206,1,249,48,0.16
12006,168592706,168598956,168599199,1,243,50,0.1
12007,168592706,168600043,168600269,1,225,48,0.23
12008,168592706,168600069,168600299,1,230,50,0.33
12009,168592706,168600069,168600300,1,230,51,0.48
12010,168592706,168600069,168600300,1,231,51,0.85
12011,168592706,168600069,168600307,1,238,52,0.6
12012,168592724,168600069,168600346,1,276,51,0.39
12013,168592724,168600069,168600347,1,278,50,0.77
12014,168592724,168600069,168600347,1,277,51,0.2
12015,168592725,168600140,168600411,1,271,46,0.91
12016,168592725,168600173,168600451,1,278,49,0.54
12017,168592725,168600173,168600453,1,280,52,0.47
12018,168592725,168600173,168600447,1,273,53,0.11
12019,168592725,168600173,168600449,1,276,51,0.46
12020,168592725,168600178,168600453,1,275,51,0.33
12021,168592741,168592741,168592923,6,182,83,0.56
12022,168593081,168593081,168597371,2,4290,61,0.02
12023,168592746,168592747,168592811,7,63,59,0.57
12024,168593091,168593091,168597383,2,4291,54,0.08
12025,168593155,168593155,168597447,2,4292,60,0.63
12026,168593180,168593180,168597472,2,4292,62,0.71
12027,168593303,168593303,168597595,2,4291,54,0.97
12028,168592786,168592787,168592861,1,74,59,0.78
12029,168593587,168593587,168593957,8,370,53,0.43
12030,168592806,168593025,168593189,1,164,61,0.21
12031,168592823,168600182,168600458,1,275,50,0.07
12032,168592823,168600203,168600474,1,271,49,0.17
12033,168592823,168600203,168600476,1,272,48,0.6
12034,168592823,168600220,168600498,1,277,51,0.65
12035,168592823,168600237,168600510,1,272,50,0.04
12036,168592824,168600242,168600507,1,265,43,0.9
12037,168592824,168600277,168600537,1,259,58,0.48
12038,168592824,168600282,168600541,1,258,53,0.54
12039,168592824,168600304,168600570,1,266,51,0.19
12040,168592824,168600304,168600568,1,264,52,0.96
12041,168592858,168592858,168593015,6,157,78,0.54
12042,168593318,168593318,168597610,2,4292,58,0.59
12043,168593421,168593421,168597714,2,4293,54,0.63
12044,168592875,168592878,168593034,7,156,59,0.17
12045,168593446,168593446,168597738,2,4292,59,0.33
12046,168593526,168593526,168597819,2,4292,56,0.77
12047,168593534,168593534,168597826,2,4292,53,0.28
12048,168592895,168600304,168600411,1,107,51,0.83
12049,168592895,168600304,168600411,1,106,51,0.41
12050,168592895,168600304,168600414,1,110,49,0.97
12051,168592895,168600304,168600411,1,106,49,0.89
12052,168592895,168600304,168600411,1,106,48,0.86
12053,168592895,168600304,168600411,1,106,45,0.81
12054,168592895,168600304,168600411,1,106,47,0.58
12055,168592895,168600304,168600409,1,104,51,0.98
12056,168592895,168600304,168600408,1,103,50,0.5
12057,168592895,168600372,168600475,1,102,47,0.65
12058,168592896,168600372,168600555,1,182,52,0.67
12059,168592896,168600392,168600571,1,179,48,0.26
12060,168592896,168600392,168600575,1,183,52,0.65
12061,168592896,168600392,168600573,1,181,51,0.9
12062,168592898,168597577,168597966,1,388,50,0.16
12063,168592898,168597577,168597962,1,384,53,0.46
12064,168592898,168597577,168597961,1,384,54,0.15
12065,168592898,168597577,168597962,1,385,51,0.16
12066,168592898,168597577,168597957,1,379,49,0.22
12067,168592898,168597577,168597955,1,378,49,0.9
12068,168592898,168597577,168597952,1,374,49,0.87
12069,168592898,168597577,168597958,1,380,49,0.45
12070,168592904,168593013,168593142,8,129,83,0.55
12071,168592921,168593151,168593479,1,328,82,0.3
12072,168592929,168592971,168593070,1,99,200,0.57
12073,168592942,168593684,168594095,8,411,50,0.29
12074,168593704,168593704,168594095,8,390,46,0.57
12075,168592973,168592973,168593050,4,77,127,0.92
12076,168592958,168592981,168593046,5,64,62,0.72
12077,168592959,168594141,168598464,16,4322,425,0.21
12078,168592986,168592986,168594028,1,1041,217,0.43
12079,168592986,168592986,168594031,1,1044,153,0.65
12080,168592986,168592986,168594951,1,1964,157,0.45
12081,168592998,168593151,168595671,1,2520,39,0.24
12082,168592999,168593193,168596274,4,3080,54,0.33
12083,168593074,168593074,168593255,7,180,71,0.05
12084,168593036,168593036,168593973,1,936,169,0.64
12085,168593036,168593036,168594951,1,1914,144,0.33
12086,168593071,168593201,168595437,4,2236,78,0.38
12087,168593092,168593108,168593176,2,67,55,0.57
12088,168593113,168593113,168593374,1,261,54,0.54
12089,168593776,168593776,168593869,1,93,43,0.74
12090,168593696,168593696,168593758,1,62,45,0.86
12091,168593155,168593155,168593336,6,181,82,0.96
12092,168593155,168593402,168593585,6,182,84,0.73
12093,168593171,168597529,168598076,10,547,228,0.28
12094,168593183,168594154,168594561,256,406,140,0.22
12095,168593203,168593225,168593294,1,69,50,0.79
12096,168593221,168593702,168593763,8,60,125,0.53
12097,168593225,168593257,168593439,6,182,81,0.51
12098,168593226,168593402,168595077,1,1674,78,0.85
12099,168593257,168593441,168593624,6,182,81,0.49
12100,168593273,168593442,168593662,62,220,306,0.15
12101,168593558,168593558,168593662,62,103,298,0.93
12102,168593276,168593413,168597086,4,3673,63,0.47
12103,168593417,168593417,168597139,4,3721,55,0.24
12104,168593320,168597614,168598024,10,409,123,0.76
12105,168593330,168594228,168594291,2,62,83,0.4
12106,168593334,168594247,168594310,2,63,79,0.39
12107,168593337,168594397,168594459,2,62,74,0.08
12108,168593339,168594460,168594523,2,63,74,0.71
12109,168593343,168594579,168594703,2,123,73,0.65
12110,168593345,168594620,168594742,2,122,74,0.61
12111,168593346,168593402,168593538,6,136,187,0.05
12112,168593352,168593466,168593725,4,259,133,0.76
12113,168593353,168593522,168593781,4,258,133,0.98
12114,168593353,168593604,168593865,4,261,138,0.48
12115,168593354,168593452,168594433,1,980,48,0.4
12116,168593767,168593767,168596651,10,2884,244,0.01
12117,168593376,168593402,168593585,7,182,66,0.88
12118,168593383,168593384,168597707,1,4322,503,0.13
12119,168593801,168593801,168593870,1,68,48,0.55
12120,168593403,168593586,168593766,6,180,82,0.58
12121,168593436,168593846,168594156,2048,309,143,0.59
12122,168593629,168593629,168593806,6,177,81,0.61
12123,168593471,168593473,168593536,1,62,48,0.42
12124,168593478,168593569,168593926,1,357,63,0.35
12125,168593478,168597754,168597933,48,179,136,0.68
12126,168593478,168593695,168593929,1,234,58,0.84
12127,168593478,168593702,168593927,1,225,61,0.78
12128,168593478,168593799,168593913,1,113,63,0.72
12129,168593478,168593799,168593905,1,105,61,0.56
12130,168593485,168593488,168593604,1,116,79,0.99
12131,168593516,168593517,168597837,1,4320,504,0.33
12132,168593526,168593526,168597846,1,4320,503,0.97
12133,168593551,168593551,168597871,1,4320,503,0.65
12134,168593565,168593569,168593701,8,132,76,0.91
12135,168593569,168593572,168593640,1,68,291,0.18
12136,168593577,168593579,168593646,1,66,310,0.96
12137,168593581,168593581,168597903,1,4321,503,0.86
12138,168593596,168593736,168596444,1,2707,56,0.86
12139,168593610,168593614,168593797,2,182,61,0.62
12140,168593619,168593619,168593733,4,114,111,0.2
12141,168593612,168593902,168593991,1,89,51,0.65
12142,168593615,168593933,168594047,1,114,51,0.35
12143,168593637,168593766,168597455,1,3688,279,0.51
12144,168593645,168593781,168593854,1,73,56,0.53
12145,168593648,168594127,168594423,1,296,47,0.48
12146,168593649,168593651,168593734,1,82,55,0.02
12147,168593657,168594138,168594433,1,295,48,0.14
12148,168593662,168594169,168594341,1,172,52,0.1
12149,168593667,168594158,168598479,7,4321,103,0.08
12150,168594447,168594447,168594607,7,160,104,0.29
12151,168596343,168596343,168596493,7,150,112,0.95
12152,168596628,168596628,168596777,7,148,119,0.14
12153,168596778,168596778,168596931,7,152,117,0.75
12154,168597071,168597071,168597231,7,159,103,0.48
12155,168597232,168597232,168597384,7,152,116,0.87
12156,168597515,168597515,168597667,7,152,115,0.5
12157,168597668,168597668,168597817,7,148,117,0.85
12158,168597947,168597947,168598095,7,147,103,0.77
12159,168598099,168598099,168598253,7,153,116,0.43
12160,168598396,168598396,168598480,7,83,101,0.34
12161,168594608,168594608,168594751,7,143,102,0.87
12162,168594887,168594887,168595025,7,138,103,0.98
12163,168595026,168595026,168595178,7,152,102,0.44
12164,168595311,168595311,168595464,7,152,102,0.1
12165,168595465,168595465,168595612,7,147,116,0.33
12166,168595741,168595741,168595890,7,148,114,0.11
12167,168595891,168595891,168596045,7,153,117,0.38
12168,168596182,168596182,168596334,7,152,109,0.55
12169,168593680,168594216,168594300,1,83,52,0.26
12170,168593700,168593702,168593763,1,61,47,0.43
12171,168593705,168593706,168593794,1,87,47,0.43
12172,168593734,168593811,168593879,1,68,330,0.81
12173,168593740,168593870,168597234,1,3363,66,0.28
12174,168593933,168593933,168593993,1,60,61,0.18
12175,168593994,168593994,168597234,1,3239,142,0.57
12176,168593740,168593881,168597304,1,3423,61,0.56
12177,168593944,168593944,168594154,1,210,64,0.36
12178,168594155,168594155,168597303,1,3147,139,0.53
12179,168593741,168593977,168597609,1,3631,70,0.46
12180,168594130,168594130,168594311,1,180,65,0.04
12181,168594312,168594312,168597607,1,3295,159,0.62
12182,168593741,168594124,168597752,1,3628,65,0.87
12183,168594247,168594247,168594397,1,150,63,0.78
12184,168594398,168594398,168597750,1,3352,164,0.84
12185,168593742,168594156,168597463,1,3306,62,0.42
12186,168594219,168594219,168597461,1,3242,151,0.52
12187,168594231,168594231,168597795,1,3563,165,0.34
12188,168593743,168594179,168596872,1,2692,56,0.38
12189,168594272,168594272,168594363,1,90,56,0.89
12190,168594363,168594363,168596868,1,2504,153,0.1
12191,168593744,168594216,168597587,1,3371,57,0.25
12192,168594310,168594310,168594461,1,151,60,0.58
12193,168594461,168594461,168597584,1,3123,185,0.12
12194,168593744,168593747,168593860,1,112,61,0.88
12195,168593746,168593747,168593859,1,111,60,0.9
12196,168593747,168593860,168593971,1,111,70,0.16
12197,168593748,168593974,168594085,1,111,70,0.52
12198,168593756,168593874,168593950,1,75,243,0.82
12199,168593761,168593943,168598264,1,4321,50,0.4
12200,168593777,168594065,168598037,4,3972,61,0.19
12201,168593869,168593869,168593936,1,67,154,0.22
12202,168593784,168594131,168595189,4,1058,61,0.46
12203,168593788,168594874,168594969,1,94,240,0.04
12204,168593789,168593796,168593866,1,70,54,0.97
12205,168593790,168595632,168595721,4,88,184,0.24
12206,168593795,168594305,168598447,8,4142,204,0.89
12207,168593950,168593950,168598271,1,4321,68,0.71
12208,168593799,168593964,168598286,1,4322,43,0.53
12209,168593800,168595294,168595422,1,128,426,0.38
12210,168593800,168594164,168598485,1,4321,49,0.2
12211,168594562,168594562,168598708,8,4146,240,0.99
12212,168593802,168594861,168594926,1,65,126,0.25
12213,168593807,168593807,168593868,4,60,97,0.9
12214,168593807,168594221,168594724,1,503,53,0.82
12215,168593812,168593818,168594000,1,181,58,0.39
12216,168593816,168594248,168594677,1,428,65,0.92
12217,168593819,168595192,168599340,8,4148,241,0.36
12218,168593824,168594156,168598085,1,3929,47,0.43
12219,168593828,168594157,168598107,1,3950,65,0.57
12220,168594180,168594180,168598139,1,3959,61,0.91
12221,168593831,168593867,168593942,4,75,59,0.91
12222,168593833,168596030,168598190,2,2160,92,0.14
